,Unnamed: 0,id,public_metrics,text,likecount,lang,author_id,created_at,edit_history_tweet_ids
1143,769,1581620196107689988,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@bravomfbravo1 @BravoTV @Wendys Mary’s take is 100% correct,2,en,,,
1144,770,1581620145679527936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","also, YOUR NUGGETS TASTE JUST LIKE JACK IN THYR BOX CURLY FRIES @Wendys",0,en,,,
1145,771,1581620009394376706,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@NoContextBrits I rather work for a cure redhead. Right, @Wendys ?",0,en,,,
1146,772,1581619749943115776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I noticed how many people are overweight going through the airport yesterday. Americans really are getting fatter. It seems funny the media is pushing so strongly to make this a new beauty standard.,0,en,,,
1147,773,1581619445050376192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@Donald57089854 @BravoTV @Wendys The face of evil,3,en,,,
1148,774,1581618542532624384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Wendys don’t sleep on this opportunity. https://t.co/nqXlK4ZO7F,1,en,,,
1149,775,1581618422026481664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@patrickoutsold @Wendys Bring it back!!! The melon one is way to melon flavored and it doesn’t really taste good,1,en,,,
1150,776,1581618398257369090,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@bravomfbravo1 @BravoTV @Wendys Bring Mary BACK!,2,en,,,
1151,777,1581618206279507969,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}","@dripbitsnft Waits for @Wendys ""why work for a king when you can slay for a Queen"" poster",1,en,,,
1152,778,1581617090514993153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys Who needs a healthy pancreas when there's insulin to control your Type-2 Diabeetus?,0,en,,,
1153,779,1581615381327753216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys why y’all stop selling the chicken snack wraps?!? 
The snack wrap’s were my favorite thing on the menu! The spicy one was elite! Y’all bring back the pretzel sandwich but not the snack wraps!!!!!
We need snack wraps @Wendys !",0,en,,,
1154,780,1581614654757175296,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 17, 'quote_count': 0}",@BravoTV @Wendys Why is she laying so awkwardly?,17,en,,,
1155,781,1581614044418822146,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@AlexdoxA @Wendys 😏😏😏 es totalmente discutible Goyo,1,es,,,
1156,782,1581613137471557632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys https://t.co/aB1mcSHzjw,0,qme,,,
1157,783,1581612764241416192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",me waiting for my 4 for 4 that’s free cuz my moms the manager at @Wendys 😜🙏🏽 https://t.co/6xKqLiBjk7,0,en,,,
1158,784,1581610180499816451,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Cazking9 @Wendys @DoorDash Nope not how I roll.,0,en,,,
1159,785,1581607422333886464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys should I order McDonald’s tonight? 🤨,0,en,,,
1160,786,1581606824041553920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@ManishKhatta @Thoriumwealth @Wendys @DoorDash We do not make the food,2,en,,,
1161,787,1581606743498711041,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@Thoriumwealth @Wendys @DoorDash Peter did you eat it and then take a picture? That is possible!,1,en,,,
1162,788,1581602451030822912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys DRY😓make em at home using brioche bread🔥 https://t.co/OXz2EwwzAb,0,en,,,
1163,789,1581602235020365825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@McDonalds orange juice.  Now with twice the water!  Very hydrating and probably what my body needs anyway,  just not what I expected.

Hey @Wendys are you offering double the water in your OJ?",0,en,,,
1164,790,1581599692852338689,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@leo_peepeeson @Wendys This is the only man that I trust, if he says it is not good, I am not eating it!",0,en,,,
1165,791,1581599216933097473,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@KateLoves_Bravo @LisaBarlow7 @Wendys She is,0,en,,,
1166,792,1581594174855712768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@swampgirlsummer @BravoTV @Wendys She has eaten so many french toast sticks, she is becoming one?",2,en,,,
1167,793,1581592173018955776,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Wendys I suggest you contact store manager Jason and ask him about his experience with the Muslim gentleman yesterday. Not the sort of customer care I would imagine you would be proud of. As I said cameras were on. Pictures I took were at 22:52,0,en,,,
1168,794,1581591415716335618,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@RegisteredPuppy @TeresasForehea1 @LisaBarlow7 @Wendys I mean I never saw the ending of the video just saying what if she didn’t actually eat it,1,en,,,
1169,795,1581591006101004288,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","In a post pandemic,inclusive world, where hygiene, health and safety and tolerance are paramount. You would not believe the experience I had @Wendys yesterday. I hope the cameras were running. Please contact Wendy's what happened was criminal. #CustomerService",1,en,,,
1170,796,1581589556301729792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys Please help us Iranian people want help
#انقلاب_سراسری",0,en,,,
1171,797,1581589254928416769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@Gregory54290514 @Wendys They haven’t said anything yet.,2,en,,,
1172,798,1581589111109914624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys McDonald’s better + ratio,0,en,,,
1173,799,1581589024225243137,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@Wendys I am following Wendy's twitter feed. Did they say anything about the autistic man that was fired after twenty years of service? Did I miss it?,3,en,,,
1174,800,1581588942453080065,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@DocStrangelove2 @GregorMcIntosh3 @Wendys The manager should be fired.,1,en,,,
1175,801,1581588248463171585,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Thoriumwealth @Wendys @DoorDash I missing the lettuce and tomatoes!!! How dare they forget the best part smh,0,en,,,
1176,802,1581586966889795584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys Hello, I am an Iranian. Many of us are taken hostage, many of us are tortured, the prisoners are set on fire, many of us are killed, young girls are killed, young children are killed. Evin Elementary School and University Help is in danger8569
#مهسا_امینی
#MahsaaAmini
#Oplran",0,en,,,
1177,803,1581583973901561856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Which they had a Wendys next to my work instead. Lol 😆,0,en,,,
1178,804,1581576378298019840,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",@Frustratiing @Wendys Ratio.,0,en,,,
1179,805,1581575207122530305,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","@Wendys Like Dennis, I’m done with Wendy’s. Dave Thomas would be ashamed.",4,en,,,
1180,806,1581573162981941248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys https://t.co/U3qa1Qf5Ow,0,qme,,,
1181,807,1581569187289321472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Give her a commercial!!! https://t.co/ucW0de9BQK,0,en,,,
1182,808,1581568484693405697,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys Money changed hands and no one enjoyed food of any kind,0,en,,,
1183,809,1581566231391666176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@MewinaBubble @RickandMorty @Wendys Shut the fuck up u stupid bitch,0,en,,,
1184,810,1581565519953416192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys They trash,0,en,,,
1185,811,1581560552652165120,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@maho_lubu @Starburst I mean to be fair I'd roll that blueberry frosty filled @Wendys mascot to the juicing room any day of the week,1,en,,,
1186,812,1581559821471391744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@BravoTV @LisaBarlow7 @Wendys Cute picture,2,en,,,
1187,813,1581558612362940416,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@BravoTV @Wendys https://t.co/wIEoNNpWBz,1,qme,,,
1188,814,1581557502151258112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@POTUS You should let @McDonalds &amp; @BurgerKing &amp; @Wendys know that they now don't have a legit reason to inflate their food costs, their employees are all on food stamps &amp; welfare and they want their tiny ass burgers cost increased? Ha! Inflation as a reason? More like corporate greed.",0,en,,,
1189,815,1581555950044860417,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys Man fingers,0,en,,,
1190,816,1581555594154369028,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@BravoTV @Wendys Ahh, I'll still take popcorn...",0,en,,,
1191,817,1581553692771160064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Thoriumwealth @Wendys OMG that's a shame. Maybe you can try Grubhub next time.,1,en,,,
1192,818,1581553319763247105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys meat for meat, pigtails",0,en,,,
1193,819,1581552329987280899,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@AKA_1335 @Wendys I’m with it, I’ll never have Wendy’s ever again.",2,en,,,
1194,820,1581550407339233280,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",Welp guess no more @Wendys for me. https://t.co/asw9b93ift,4,en,,,
1195,821,1581549460932349952,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@Wendys Work with $AMC help each other out,1,en,,,
1196,822,1581548080805347328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys https://t.co/jNOtJ78Ygn,0,qme,,,
1197,823,1581545844536287232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BraiRidd @Wendys I am sir🤨,0,en,,,
1198,824,1581543261415825408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@DocStrangelove2 @Wendys wtf?,0,und,,,
1199,825,1581543248841297920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Why are the queues at @Wendys hella long?,0,en,,,
1200,826,1581541563288592384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush OMG wendy how could you do this to me there's NO WENDYS NEAR ME! https://t.co/m6fbx638Gh,0,en,,,
1201,827,1581537681724407809,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@SachinRaghavan3 @MewinaBubble @RickandMorty @Wendys Incorrect, soy farms are cancer and need to be stopped.",0,en,,,
1202,828,1581537148762611713,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys roast me mommy,0,en,,,
1203,830,1581535033177034752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys when are you coming to the land down under?,0,en,,,
1204,831,1581533127201017857,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Wendys @RinsOreos respond back https://t.co/YRCNTkwgPP,0,en,,,
1205,832,1581532442737143809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @VideoDownload01,0,qam,,,
1206,833,1581530154748194816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@spokanehouse @Wendys Whoa!!,1,en,,,
1207,834,1581529533806964738,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@WilliamJaber_us @DoorDash_Help @Thoriumwealth @DoorDash @Wendys You actually need to go through door dash because of the relationship they have with the merchant. It happened to me before with a restaurant- and they told me that I had to go thru door dash since the order was placed w/ them,1,en,,,
1208,835,1581529416567443457,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@LisaBarlow7 @Wendys I love you because you love fast food I think it’s hilarious. I think you’re the only housewife that actually it’s from fast food drive-through’s obviously that’s not the only reason you are a good character. I love you on the show.,0,en,,,
1209,836,1581528155449270272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Sorry @Wendys,3,en,,,
1210,837,1581528151837974530,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",No hay mejor hamburguesa de pollo en el mundo que el pechugón spicy de @Wendys y eso no se discute,1,es,,,
1211,838,1581526181345603584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys my cuisine dipped @McDonalds fries in your frosty’s,0,en,,,
1212,839,1581524620833792001,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 33, 'quote_count': 0}",@NikFrmDetroit @BravoTV @Wendys They are beyond.,33,en,,,
1213,840,1581524466987061248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush Worst sandwich to date,0,en,,,
1214,841,1581523841167151106,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Why’d I think this was sora from kingdom hearts,0,en,,,
1215,842,1581523138067644416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",.@Wendys this how y’all get down? https://t.co/g0hsgz4gwZ,0,en,,,
1216,843,1581522651373531136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@Wendys What about Dennis?,2,en,,,
1217,844,1581522600953798656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys UniWswap 
#1 liquidity support project for ETHW 
✅ Farm 
✅ Staking Pools 
✅ DEFI GAMEFI NFTs 
✅ ETHW Leading DEX
@uniWSwap_vietnam
#353",0,en,,,
1218,0,1582958356708622336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush I’m a fan fr I’m always munching on that $5 biggie bag 😭😭,0,,,,
1219,1,1582958033579089920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys 🖕🖕🖕🔫,0,,,,
1220,2,1582955692394446848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@LisaBarlow7 @dailybravomail @Wendys Spicy or original?,0,,,,
1221,3,1582951603715604480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@kfc chicken with @Wendys honey mustard dipping sauce.,0,,,,
1222,4,1582949518169243649,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys count your fuckin days , y’all workers served me a raw chicken sandwich 🖕🏿",0,,,,
1223,5,1582948760476270592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@SuperExtraCass @CarlsJr @Wendys 🤦🏻‍♀️,0,,,,
1224,6,1582948085218480128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@DashingChrisBey Little Debbienand @Wendys out here claiming territory...

For real though... the oatmeal creampie cereal is REALLY GOOD 👁👁🔥🔥🔥",0,,,,
1225,7,1582947181324955648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys i &lt;3 wendys,0,,,,
1226,8,1582947086034563075,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ChuckyIsReal is like the @Wendys of horror tweets. 

Keeping it real.

I love it.",0,,,,
1227,9,1582945646763708419,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @Twitch Was it you who broke that girl’s back?,0,,,,
1228,10,1582944541576863744,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","🍔 Aric Galliano is a big deal who loves Biggie Meals @Wendys! 🤣
🏈 San Jacinto is driving towards another Mountain Pass League title … with a car full of kids!
📺 https://t.co/AZrXvfjuyN

@sjhs_tigers https://t.co/UHIWOb4NY1",1,,,,
1229,11,1582944447482187777,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys 
I went to McDonald’s yesterday, how do you feel about that?",0,,,,
1230,12,1582943269616377856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Day 2 of trying to jumpscare @Wendys,0,,,,
